[00:00:00] , "Team 1" , "0" , "NELS" , "EV_PlayerJoinedMatch" , "NELS" , ""
[00:06:06] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "1" , ""
[00:06:06] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "1" , ""
[00:06:06] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "1" , ""
[00:06:06] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "1" , ""
[00:06:06] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "1" , ""
[00:06:06] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "0" , ""
[00:06:06] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "1" , ""
[00:06:06] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:07] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-36.67, -0.14, -24.96)" , ""
[00:06:08] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-8.02, -0.12, -1.99)" , ""
[00:06:08] , "Team 1" , "5" , "Soldier: 76" , "EV_UsedAbility_1" , "Soldier: 76" , ""
[00:06:08] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-13.04, 0.15, -14.63)" , ""
[00:06:08] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:08] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-14.93, 1.02, -16.28)" , ""
[00:06:08] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-4.98, -0.14, -28.39)" , ""
[00:06:08] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.36, -0.13, -19.79)" , ""
[00:06:08] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-6.66, 1.15, 26.88)" , ""
[00:06:08] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-7.34, 1.15, 26.65)" , ""
[00:06:08] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-6.70, 1.15, 25.48)" , ""
[00:06:08] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-7.59, 1.15, 24.70)" , ""
[00:06:08] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-6.72, 1.15, 22.38)" , ""
[00:06:09] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "4" , ""
[00:06:09] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-36.67, -0.14, -24.96)" , ""
[00:06:10] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-5.05, 0.07, -10.58)" , ""
[00:06:10] , "Team 1" , "2" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:06:10] , "Team 2" , "5" , "Torbjörn" , "EV_UsedAbility_2" , "Torbjörn" , ""
[00:06:10] , "Team 1" , "0" , "NELS" , "EV_UsedAbility_1" , "Reaper" , ""
[00:06:10] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-4.58, 0.07, -11.18)" , ""
[00:06:10] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:10] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-14.35, 0.87, -16.21)" , ""
[00:06:10] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-4.98, -0.14, -28.39)" , ""
[00:06:10] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.72, -0.15, -21.36)" , ""
[00:06:10] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-5.71, -0.10, 12.23)" , ""
[00:06:10] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-5.47, 0.07, 17.22)" , ""
[00:06:10] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-3.99, 0.07, 14.97)" , ""
[00:06:10] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-5.57, 0.07, 16.16)" , ""
[00:06:10] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-5.34, -0.08, 10.73)" , ""
[00:06:11] , "Team 1" , "2" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:06:11] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-36.67, -0.14, -24.96)" , ""
[00:06:11] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:11] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "3" , ""
[00:06:11] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "1" , ""
[00:06:11] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "2" , ""
[00:06:11] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:06:12] , "Team 1" , "3" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:06:12] , "Team 2" , "1" , "Ana" , "EV_UsedAbility_2" , "Ana" , ""
[00:06:12] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(1.51, 0.04, -23.52)" , ""
[00:06:12] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:12] , "Team 2" , "0" , "Zenyatta" , "EV_Died" , "" , "NELS"
[00:06:12] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Zenyatta" , ""
[00:06:12] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Zenyatta" , ""
[00:06:12] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-11.39, -0.13, -6.67)" , ""
[00:06:12] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:12] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-8.32, -0.11, -16.81)" , ""
[00:06:12] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-2.60, -0.16, -28.52)" , ""
[00:06:12] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-2.71, 0.05, -27.51)" , ""
[00:06:12] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-7.88, -0.12, 0.29)" , ""
[00:06:12] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-7.44, -0.11, 5.78)" , ""
[00:06:12] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-7.01, -0.11, 5.29)" , ""
[00:06:12] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-8.16, -0.10, 4.49)" , ""
[00:06:12] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-5.52, -0.12, -0.75)" , ""
[00:06:13] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-36.67, -0.14, -24.96)" , ""
[00:06:14] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(0.09, 0.03, -22.58)" , ""
[00:06:14] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "13" , ""
[00:06:14] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:14] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-17.42, -0.12, -5.82)" , ""
[00:06:14] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:14] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(1.50, -0.11, -17.77)" , ""
[00:06:14] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(1.37, -0.13, -28.25)" , ""
[00:06:14] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-2.71, 0.05, -27.51)" , ""
[00:06:14] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-5.29, 0.07, -10.86)" , ""
[00:06:14] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-7.21, -0.12, -6.38)" , ""
[00:06:14] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-6.12, -0.12, -5.91)" , ""
[00:06:14] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-9.17, -0.12, -7.47)" , ""
[00:06:14] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-3.10, 0.07, -11.74)" , ""
[00:06:15] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-36.67, -0.14, -24.96)" , ""
[00:06:15] , "Team 2" , "1" , "Ana" , "EV_UsedAbility_1" , "Ana" , ""
[00:06:15] , "Team 1" , "2" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:06:16] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Dealt" , "" , "Roadhog"
[00:06:16] , "Team 1" , "0" , "NELS" , "EV_Knockback_Received" , "" , "NELS"
[00:06:16] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(2.23, -0.15, -21.34)" , ""
[00:06:16] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_2" , "Roadhog" , ""
[00:06:16] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-15.76, -0.12, -5.21)" , ""
[00:06:16] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:16] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.92, -0.15, -23.86)" , ""
[00:06:16] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(3.45, -0.13, -28.36)" , ""
[00:06:16] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-2.71, 0.05, -27.51)" , ""
[00:06:16] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-8.62, -0.14, -19.86)" , ""
[00:06:16] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-6.16, 0.07, -15.23)" , ""
[00:06:16] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-3.00, 0.07, -15.02)" , ""
[00:06:16] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-5.07, 0.07, -14.41)" , ""
[00:06:16] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-8.05, -0.14, -20.83)" , ""
[00:06:16] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "5" , ""
[00:06:16] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "3" , ""
[00:06:16] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "3" , ""
[00:06:16] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "5" , ""
[00:06:16] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "6" , ""
[00:06:16] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "5" , ""
[00:06:16] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "4" , ""
[00:06:16] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "4" , ""
[00:06:16] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "3" , ""
[00:06:16] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "3" , ""
[00:06:16] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "5" , ""
[00:06:17] , "Team 1" , "2" , "Lúcio" , "EV_UsedAbility_2" , "Lúcio" , ""
[00:06:17] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-36.67, -0.14, -24.96)" , ""
[00:06:17] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:18] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(1.99, -0.15, -24.93)" , ""
[00:06:18] , "Team 1" , "4" , "Zarya" , "EV_UsedAbility_2" , "Zarya" , ""
[00:06:18] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-8.79, -0.12, -7.78)" , ""
[00:06:18] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:18] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-3.29, 0.09, -26.29)" , ""
[00:06:18] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-1.78, -0.15, -29.94)" , ""
[00:06:18] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-2.71, 0.05, -27.51)" , ""
[00:06:18] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-17.79, -0.12, -29.06)" , ""
[00:06:18] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-11.23, -0.12, -27.05)" , ""
[00:06:18] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-9.05, -0.16, -25.33)" , ""
[00:06:18] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-10.75, -0.13, -24.85)" , ""
[00:06:18] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-15.47, -0.12, -29.66)" , ""
[00:06:19] , "Team 2" , "3" , "Zarya" , "EV_UsedAbility_2" , "Zarya" , ""
[00:06:19] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "48" , ""
[00:06:19] , "Team 2" , "5" , "Torbjörn" , "EV_UsedAbility_1" , "Torbjörn" , ""
[00:06:19] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-31.24, -0.12, -24.48)" , ""
[00:06:19] , "Team 2" , "3" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:06:19] , "Team 2" , "3" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:06:19] , "Team 1" , "4" , "Zarya" , "EV_Knockback_Received" , "" , "Zarya"
[00:06:19] , "Team 1" , "3" , "Roadhog" , "EV_Knockback_Received" , "" , "Roadhog"
[00:06:19] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:20] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-0.98, 0.24, -29.38)" , ""
[00:06:20] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-6.83, 0.06, -14.55)" , ""
[00:06:20] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:20] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-3.55, 0.06, -34.99)" , ""
[00:06:20] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-5.74, -0.13, -31.03)" , ""
[00:06:20] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-2.71, 0.05, -27.51)" , ""
[00:06:20] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-21.19, -0.10, -31.15)" , ""
[00:06:20] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-8.66, 0.07, -34.72)" , ""
[00:06:20] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-11.45, -0.12, -30.31)" , ""
[00:06:20] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-16.51, -0.13, -33.49)" , ""
[00:06:20] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-23.95, -0.10, -32.12)" , ""
[00:06:20] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:06:21] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-32.63, 0.06, -26.88)" , ""
[00:06:21] , "Team 1" , "3" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:06:21] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "9" , ""
[00:06:21] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "12" , ""
[00:06:21] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "5" , ""
[00:06:21] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "21" , ""
[00:06:21] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "9" , ""
[00:06:21] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "6" , ""
[00:06:21] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "6" , ""
[00:06:21] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "5" , ""
[00:06:21] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "6" , ""
[00:06:21] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "7" , ""
[00:06:21] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "10" , ""
[00:06:21] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:21] , "Team 2" , "3" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:06:21] , "Team 1" , "1" , "Zenyatta" , "EV_Knockback_Received" , "" , "Zenyatta"
[00:06:22] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-3.63, 0.07, -33.91)" , ""
[00:06:22] , "Team 2" , "1" , "Ana" , "EV_Died" , "" , "NELS"
[00:06:22] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Ana" , ""
[00:06:22] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Ana" , ""
[00:06:22] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-10.40, 0.04, -12.79)" , ""
[00:06:22] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:22] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-5.65, 0.07, -37.68)" , ""
[00:06:22] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-5.77, 0.07, -38.40)" , ""
[00:06:22] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-104.68, -3.50, -54.92)" , ""
[00:06:22] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-15.71, 0.07, -37.75)" , ""
[00:06:22] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-9.32, -0.13, -31.65)" , ""
[00:06:22] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-13.14, -0.11, -27.49)" , ""
[00:06:22] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-17.06, 0.07, -36.51)" , ""
[00:06:22] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-22.78, -0.10, -30.95)" , ""
[00:06:22] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Dealt" , "" , "Roadhog"
[00:06:22] , "Team 1" , "0" , "NELS" , "EV_Knockback_Received" , "" , "NELS"
[00:06:23] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-31.02, -0.10, -23.08)" , ""
[00:06:24] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-2.49, 0.01, -43.16)" , ""
[00:06:24] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "66" , ""
[00:06:24] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:24] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-18.36, 1.00, -15.57)" , ""
[00:06:24] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:24] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-9.09, 1.00, -44.50)" , ""
[00:06:24] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-5.77, 0.07, -38.40)" , ""
[00:06:24] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-98.65, -2.50, -46.65)" , ""
[00:06:24] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-23.34, 0.12, -39.48)" , ""
[00:06:24] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-6.34, -0.13, -32.68)" , ""
[00:06:24] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-11.65, -0.13, -32.28)" , ""
[00:06:24] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-14.55, 0.07, -37.33)" , ""
[00:06:24] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-18.82, -0.11, -33.42)" , ""
[00:06:25] , "Team 2" , "4" , "Bastion" , "EV_UsedAbility_1" , "Bastion" , ""
[00:06:25] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-23.16, 0.43, -22.21)" , ""
[00:06:25] , "Team 2" , "4" , "Bastion" , "EV_UsedAbility_1" , "Bastion" , ""
[00:06:25] , "Team 2" , "2" , "Roadhog" , "EV_Died" , "" , "NELS"
[00:06:25] , "Team 1" , "4" , "Zarya" , "EV_Kill" , "Roadhog" , ""
[00:06:25] , "Team 1" , "2" , "Lúcio" , "EV_Kill" , "Roadhog" , ""
[00:06:25] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Roadhog" , ""
[00:06:25] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Roadhog" , ""
[00:06:26] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-10.97, 1.75, -45.81)" , ""
[00:06:26] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:26] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-26.19, 0.08, -13.62)" , ""
[00:06:26] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:26] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-10.70, 1.00, -48.12)" , ""
[00:06:26] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-5.77, 0.07, -38.40)" , ""
[00:06:26] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-94.67, -2.50, -47.40)" , ""
[00:06:26] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-21.30, 0.09, -36.72)" , ""
[00:06:26] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-13.84, 0.07, -37.49)" , ""
[00:06:26] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-4.77, 0.07, -39.31)" , ""
[00:06:26] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-22.63, 0.10, -37.64)" , ""
[00:06:26] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-14.12, 0.07, -37.67)" , ""
[00:06:26] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "13" , ""
[00:06:26] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "18" , ""
[00:06:26] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "7" , ""
[00:06:26] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "22" , ""
[00:06:26] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "11" , ""
[00:06:26] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "7" , ""
[00:06:26] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "8" , ""
[00:06:26] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "8" , ""
[00:06:26] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "8" , ""
[00:06:26] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "10" , ""
[00:06:26] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "13" , ""
[00:06:27] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-25.46, 0.05, -19.70)" , ""
[00:06:27] , "Team 1" , "4" , "Zarya" , "EV_UsedAbility_2" , "Zarya" , ""
[00:06:27] , "Team 2" , "5" , "Torbjörn" , "EV_UsedAbility_2" , "Torbjörn" , ""
[00:06:28] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-7.21, 3.48, -51.70)" , ""
[00:06:28] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-26.19, 0.08, -13.62)" , ""
[00:06:28] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
[00:06:28] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:06:28] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-10.70, 1.00, -48.12)" , ""
[00:06:28] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-5.77, 0.07, -38.40)" , ""
[00:06:28] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-91.14, -1.50, -57.03)" , ""
[00:06:28] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-17.43, 0.07, -38.63)" , ""
[00:06:28] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-15.45, 0.07, -35.63)" , ""
[00:06:28] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-10.63, 1.00, -44.97)" , ""
[00:06:28] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-22.64, 0.12, -39.76)" , ""
[00:06:28] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-17.83, -0.13, -34.92)" , ""
[00:06:29] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "74" , ""
[00:06:29] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-26.24, 0.07, -22.62)" , ""
[00:06:29] , "Team 2" , "3" , "Zarya" , "EV_Knockback_Received" , "" , "Zarya"
[00:06:29] , "Team 1" , "4" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:06:29] , "Team 2" , "3" , "Zarya" , "EV_UsedAbility_2" , "Zarya" , ""
[00:06:30] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-10.50, 6.00, -42.46)" , ""
[00:06:30] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-26.19, 0.08, -13.62)" , ""
[00:06:30] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-11.26, 6.00, -40.98)" , ""
